review_id,shop_name,address,city,neighborhood,review_date,reviewer_id,overall_rating,coffee_quality,service_quality,atmosphere,value_score,avg_price,wait_time_minutes,has_wifi,power_outlets,outdoor_seating,parking,mobile_ordering,review_text
131,Central Perk,123 Main St,Boston,Downtown,2025-09-30,R3487,4.2,4.0,4.6,4.5,3.7,5.61,3,False,Plenty,True,Valet,False,"Excellent pour-over. Service was slow today. Too noisy, hard to concentrate."
132,Central Perk,123 Main St,Boston,Downtown,2025-08-07,R1530,3.9,4.4,3.3,4.7,2.5,5.99,7,False,Limited,False,None,True,"Great espresso, smooth and rich. Friendly staff, quick service. Too noisy, hard to concentrate."
133,Central Perk,123 Main St,Boston,Downtown,2025-07-27,R2133,4.2,5,3.1,4.6,3.6,5.01,15,True,Limited,True,Lot,True,"Amazing coffee, perfectly brewed. Service was slow today. Quiet and peaceful."
134,Central Perk,123 Main St,Boston,Downtown,2025-10-05,R2189,4.4,5,3.8,5,2.6,3.05,12,True,Limited,False,None,False,"Amazing coffee, perfectly brewed. Long wait but worth it. Crowded but welcoming."
135,Central Perk,123 Main St,Boston,Downtown,2025-08-21,R2686,3.9,4.1,3.9,3.6,3.8,5.34,6,False,None,True,None,True,Coffee tasted burnt. Great customer service. Crowded but welcoming.
136,Central Perk,123 Main St,Boston,Downtown,2025-09-29,R8301,3.9,4.4,3.6,4.3,2.4,2.61,5,False,Plenty,True,Street,False,"Decent coffee, could be better. Baristas are amazing. Modern and clean."
137,Bean There,456 Elm Ave,Boston,Cambridge,2025-06-22,R1597,4.4,4.1,4.4,5,4.0,4.62,11,True,None,True,Valet,False,"Great espresso, smooth and rich. Great customer service. Quiet and peaceful."
138,Bean There,456 Elm Ave,Boston,Cambridge,2025-11-15,R8999,4.1,4.0,3.9,4.9,3.7,4.8,12,False,Plenty,True,Lot,False,Coffee tasted burnt. Long wait but worth it. Modern and clean.
139,Bean There,456 Elm Ave,Boston,Cambridge,2025-07-02,R3458,4.3,4.1,4.8,4.3,3.9,4.47,12,True,Plenty,False,Lot,True,"Decent coffee, could be better. Great customer service. Quiet and peaceful."
140,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-14,R9989,4.0,4.0,4.2,4.4,2.6,5.86,3,True,Plenty,True,None,False,"Amazing coffee, perfectly brewed. Long wait but worth it. Quiet and peaceful."
141,Bean There,456 Elm Ave,Boston,Cambridge,2025-10-21,R7192,4.6,4.5,4.9,4.9,3.7,4.29,7,True,None,True,Valet,False,Coffee tasted burnt. Great customer service. Quiet and peaceful.
142,Bean There,456 Elm Ave,Boston,Cambridge,2025-07-24,R3784,4.6,5,4.1,5,3.5,3.74,11,False,None,False,Street,True,"Best latte in the city. Baristas are amazing. Cozy atmosphere, perfect for working."
143,Bean There,456 Elm Ave,Boston,Cambridge,2025-07-02,R5196,4.4,4.1,5,5,3.0,5.88,7,True,None,False,Valet,False,"Coffee was okay, nothing special. Long wait but worth it. Crowded but welcoming."
144,Bean There,456 Elm Ave,Boston,Cambridge,2025-09-13,R3919,4.4,4.1,4.6,5,3.4,3.38,2,True,Limited,True,Valet,True,"Coffee was okay, nothing special. Friendly staff, quick service. Needs better lighting."
145,Bean There,456 Elm Ave,Boston,Cambridge,2025-07-18,R8608,4.7,5,4.4,5,3.3,4.47,5,True,Plenty,False,None,False,"Great espresso, smooth and rich. Great customer service. Cozy atmosphere, perfect for working."
146,Bean There,456 Elm Ave,Boston,Cambridge,2025-10-27,R5163,4.7,5,4.7,5,3.3,3.83,3,False,Limited,True,Valet,True,"Amazing coffee, perfectly brewed. Baristas are amazing. Crowded but welcoming."
147,Bean There,456 Elm Ave,Boston,Cambridge,2025-09-25,R1129,4.8,5,5,4.5,3.8,4.88,6,True,None,True,Valet,True,"Decent coffee, could be better. Staff was helpful and knowledgeable. Needs better lighting."
148,Bean There,456 Elm Ave,Boston,Cambridge,2025-07-07,R5713,4.6,4.4,5,4.7,3.7,4.78,10,True,None,True,Valet,True,"Coffee was okay, nothing special. Baristas are amazing. Quiet and peaceful."
149,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-31,R9885,4.7,5,4.5,4.9,3.5,5.47,13,True,Limited,False,None,False,"Amazing coffee, perfectly brewed. Baristas are amazing. Beautiful space, great vibes."
150,Bean There,456 Elm Ave,Boston,Cambridge,2025-06-20,R1181,4.7,5,4.5,4.6,4.1,4.61,15,False,Plenty,True,Lot,True,"Decent coffee, could be better. Service was slow today. Crowded but welcoming."
151,Bean There,456 Elm Ave,Boston,Cambridge,2025-06-16,R9522,4.0,4.1,4.0,4.4,3.2,5.55,13,True,None,False,Street,False,"Amazing coffee, perfectly brewed. Great customer service. Beautiful space, great vibes."
152,Bean There,456 Elm Ave,Boston,Cambridge,2025-10-26,R5344,4.2,4.4,4.4,4.0,3.0,5.88,8,True,Plenty,True,Lot,False,Coffee tasted burnt. Staff was helpful and knowledgeable. Quiet and peaceful.
153,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-27,R3405,4.5,5,4.3,5,2.6,4.21,14,False,Limited,False,Street,False,"Great espresso, smooth and rich. Great customer service. Crowded but welcoming."
154,Bean There,456 Elm Ave,Boston,Cambridge,2025-09-24,R6104,4.5,5,4.3,4.5,3.1,5.52,14,True,Limited,True,Street,True,"Amazing coffee, perfectly brewed. Staff seemed rushed. Modern and clean."
155,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-17,R5468,4.5,5,4.3,4.0,3.8,2.7,14,True,None,True,None,True,"Great espresso, smooth and rich. Staff seemed rushed. Too noisy, hard to concentrate."
156,Bean There,456 Elm Ave,Boston,Cambridge,2025-11-14,R5142,3.9,3.9,4.0,4.1,3.5,5.57,3,True,Plenty,False,None,False,"Best latte in the city. Friendly staff, quick service. Crowded but welcoming."
157,Bean There,456 Elm Ave,Boston,Cambridge,2025-09-04,R7560,4.8,5,5,4.5,3.9,3.97,5,True,Limited,False,Valet,False,"Amazing coffee, perfectly brewed. Staff seemed rushed. Quiet and peaceful."
158,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-09,R9659,4.6,5,4.2,5,3.2,5.65,9,True,Plenty,True,None,False,"Great espresso, smooth and rich. Staff was helpful and knowledgeable. Cozy atmosphere, perfect for working."
159,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-23,R5262,4.8,4.8,5,4.9,4.0,2.68,4,True,Limited,False,None,True,"Coffee was okay, nothing special. Long wait but worth it. Needs better lighting."
160,Bean There,456 Elm Ave,Boston,Cambridge,2025-09-28,R8573,4.3,4.5,4.1,4.7,3.4,3.93,2,True,None,False,Lot,False,"Coffee was okay, nothing special. Staff seemed rushed. Needs better lighting."
161,Bean There,456 Elm Ave,Boston,Cambridge,2025-09-12,R3731,4.4,5,4.0,4.3,3.3,4.85,13,True,None,True,Street,False,"Great espresso, smooth and rich. Staff seemed rushed. Quiet and peaceful."
162,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-04,R6219,4.4,5,4.2,4.3,2.7,2.71,5,True,Plenty,False,Lot,True,"Best latte in the city. Service was slow today. Too noisy, hard to concentrate."
163,Bean There,456 Elm Ave,Boston,Cambridge,2025-10-15,R9268,4.7,5,4.7,5,2.7,2.88,7,True,None,True,Lot,True,"Amazing coffee, perfectly brewed. Baristas are amazing. Needs better lighting."
164,Bean There,456 Elm Ave,Boston,Cambridge,2025-06-02,R2576,4.4,5,3.9,4.7,2.7,5.55,10,True,Plenty,False,Street,True,"Coffee tasted burnt. Service was slow today. Beautiful space, great vibes."
165,Bean There,456 Elm Ave,Boston,Cambridge,2025-07-27,R2657,4.3,4.6,3.9,4.4,4.1,2.56,5,True,Limited,False,Lot,True,Coffee tasted burnt. Staff was helpful and knowledgeable. Needs better lighting.
166,Bean There,456 Elm Ave,Boston,Cambridge,2025-09-07,R7283,4.6,4.9,4.3,5,3.8,4.11,10,True,Limited,True,Lot,False,Coffee tasted burnt. Great customer service. Crowded but welcoming.
167,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-31,R4831,3.9,3.8,3.7,5,3.1,2.96,13,True,Plenty,False,Valet,True,Coffee tasted burnt. Baristas are amazing. Modern and clean.
168,Bean There,456 Elm Ave,Boston,Cambridge,2025-09-30,R8714,4.5,4.3,5,4.9,3.4,4.86,7,True,None,True,Lot,False,Coffee tasted burnt. Long wait but worth it. Quiet and peaceful.
169,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-01,R1561,4.4,4.4,4.3,4.7,3.7,3.5,8,True,None,False,Lot,False,"Decent coffee, could be better. Service was slow today. Modern and clean."
170,Bean There,456 Elm Ave,Boston,Cambridge,2025-10-21,R6734,4.2,4.4,3.7,5,3.4,4.02,4,True,Limited,False,None,False,"Great espresso, smooth and rich. Long wait but worth it. Modern and clean."
171,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-25,R1299,4.6,5,5,4.0,2.6,2.59,2,True,Limited,False,Valet,False,"Excellent pour-over. Friendly staff, quick service. Needs better lighting."
172,Bean There,456 Elm Ave,Boston,Cambridge,2025-11-02,R3121,4.2,3.9,5,4.4,2.8,2.57,10,False,Limited,False,Street,True,"Coffee was okay, nothing special. Long wait but worth it. Crowded but welcoming."
173,Bean There,456 Elm Ave,Boston,Cambridge,2025-07-23,R9917,4.4,4.3,4.7,5,3.0,4.29,10,True,Plenty,False,None,True,Coffee tasted burnt. Staff seemed rushed. Needs better lighting.
174,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-24,R6555,4.2,4.1,4.6,4.5,2.8,4.83,15,True,None,False,Lot,True,"Great espresso, smooth and rich. Staff seemed rushed. Cozy atmosphere, perfect for working."
175,Bean There,456 Elm Ave,Boston,Cambridge,2025-11-19,R6574,4.0,4.0,4.1,4.3,2.9,4.19,2,True,Plenty,True,Valet,True,"Amazing coffee, perfectly brewed. Staff seemed rushed. Too noisy, hard to concentrate."
176,Bean There,456 Elm Ave,Boston,Cambridge,2025-07-15,R2946,4.7,5,4.9,4.8,3.0,4.66,11,False,Plenty,True,None,False,Excellent pour-over. Long wait but worth it. Quiet and peaceful.
177,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-08,R4747,4.2,3.9,4.6,4.5,3.1,2.66,14,False,Plenty,False,None,False,"Coffee was okay, nothing special. Long wait but worth it. Beautiful space, great vibes."
178,Bean There,456 Elm Ave,Boston,Cambridge,2025-07-31,R9400,4.5,4.7,4.2,5,4.0,4.35,14,True,None,True,Valet,False,Coffee tasted burnt. Great customer service. Needs better lighting.
179,Bean There,456 Elm Ave,Boston,Cambridge,2025-09-19,R8148,4.3,5,3.9,4.0,3.6,5.97,3,True,Limited,True,None,True,"Decent coffee, could be better. Staff was helpful and knowledgeable. Needs better lighting."
180,Bean There,456 Elm Ave,Boston,Cambridge,2025-10-11,R8261,4.2,3.9,5,4.2,3.0,5.98,9,True,Plenty,True,Lot,True,"Decent coffee, could be better. Baristas are amazing. Quiet and peaceful."
181,Bean There,456 Elm Ave,Boston,Cambridge,2025-05-28,R2104,4.5,5,4.5,4.4,3.0,3.53,8,True,None,True,Lot,True,"Great espresso, smooth and rich. Long wait but worth it. Crowded but welcoming."
182,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-22,R7527,4.5,4.5,4.3,5,3.8,4.02,12,True,None,True,Street,False,Excellent pour-over. Service was slow today. Needs better lighting.
183,Bean There,456 Elm Ave,Boston,Cambridge,2025-06-17,R3587,4.0,3.9,4.4,4.1,2.8,4.94,3,True,None,False,Lot,True,"Coffee was okay, nothing special. Friendly staff, quick service. Too noisy, hard to concentrate."
184,Bean There,456 Elm Ave,Boston,Cambridge,2025-11-21,R6819,4.5,4.5,4.7,5,3.0,3.97,2,True,Limited,False,Valet,True,Best latte in the city. Staff seemed rushed. Modern and clean.
185,Bean There,456 Elm Ave,Boston,Cambridge,2025-11-21,R8881,4.4,4.1,5,5,3.0,4.98,9,True,Plenty,False,None,True,"Best latte in the city. Staff was helpful and knowledgeable. Cozy atmosphere, perfect for working."
186,Bean There,456 Elm Ave,Boston,Cambridge,2025-07-03,R1609,4.2,4.0,5,4.1,2.7,5.91,8,True,None,True,Lot,False,"Amazing coffee, perfectly brewed. Staff was helpful and knowledgeable. Quiet and peaceful."
187,Bean There,456 Elm Ave,Boston,Cambridge,2025-11-06,R1524,4.3,4.7,3.9,4.6,3.3,2.89,7,True,Limited,False,Lot,False,"Great espresso, smooth and rich. Long wait but worth it. Quiet and peaceful."
188,Bean There,456 Elm Ave,Boston,Cambridge,2025-10-28,R6249,4.6,5,4.6,5,2.6,5.44,11,True,Plenty,True,None,True,"Amazing coffee, perfectly brewed. Staff seemed rushed. Too noisy, hard to concentrate."
189,Bean There,456 Elm Ave,Boston,Cambridge,2025-09-15,R2972,4.4,4.8,4.0,4.6,3.9,5.76,13,True,Plenty,True,Street,True,"Coffee was okay, nothing special. Great customer service. Too noisy, hard to concentrate."
190,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-04,R4812,4.2,4.1,3.9,5,3.9,5.01,9,False,Limited,False,Street,True,"Great espresso, smooth and rich. Staff seemed rushed. Quiet and peaceful."
191,Bean There,456 Elm Ave,Boston,Cambridge,2025-11-08,R9160,4.0,4.2,3.8,4.5,2.7,5.73,14,True,Limited,False,Street,True,"Amazing coffee, perfectly brewed. Service was slow today. Cozy atmosphere, perfect for working."
192,Bean There,456 Elm Ave,Boston,Cambridge,2025-07-29,R1009,4.6,4.6,5,4.4,3.7,5.67,9,False,Limited,True,Valet,False,"Best latte in the city. Baristas are amazing. Beautiful space, great vibes."
193,Bean There,456 Elm Ave,Boston,Cambridge,2025-07-09,R5205,4.3,3.8,4.8,5,3.1,2.59,4,True,None,False,Lot,False,"Coffee was okay, nothing special. Baristas are amazing. Needs better lighting."
194,Bean There,456 Elm Ave,Boston,Cambridge,2025-06-05,R4282,4.1,4.3,4.1,4.5,2.8,3.61,6,True,None,False,Lot,True,"Amazing coffee, perfectly brewed. Staff was helpful and knowledgeable. Cozy atmosphere, perfect for working."
195,Bean There,456 Elm Ave,Boston,Cambridge,2025-06-23,R8591,4.4,4.8,3.8,5,3.9,2.62,3,True,Plenty,False,None,True,"Great espresso, smooth and rich. Staff was helpful and knowledgeable. Modern and clean."
196,Bean There,456 Elm Ave,Boston,Cambridge,2025-11-07,R3595,4.3,4.3,5,4.1,3.1,3.11,12,True,Limited,True,Valet,True,"Excellent pour-over. Friendly staff, quick service. Quiet and peaceful."
197,Bean There,456 Elm Ave,Boston,Cambridge,2025-06-20,R9061,4.7,5,4.5,5,3.7,5.38,15,True,Limited,True,Valet,True,Best latte in the city. Great customer service. Modern and clean.
198,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-15,R1890,4.7,4.9,4.8,5,2.7,4.19,9,True,Limited,False,Valet,True,Coffee tasted burnt. Staff was helpful and knowledgeable. Needs better lighting.
199,Bean There,456 Elm Ave,Boston,Cambridge,2025-10-13,R8939,4.5,5,4.1,4.9,2.9,5.95,7,True,Plenty,True,None,True,"Best latte in the city. Staff was helpful and knowledgeable. Too noisy, hard to concentrate."
200,Bean There,456 Elm Ave,Boston,Cambridge,2025-05-29,R7793,4.4,4.6,4.3,5,3.0,2.94,2,True,Plenty,True,Valet,False,Excellent pour-over. Staff seemed rushed. Modern and clean.
201,Bean There,456 Elm Ave,Boston,Cambridge,2025-07-21,R3340,4.3,4.5,4.1,5,2.7,3.56,7,True,None,True,Street,True,"Excellent pour-over. Staff was helpful and knowledgeable. Too noisy, hard to concentrate."
202,Bean There,456 Elm Ave,Boston,Cambridge,2025-10-16,R3107,4.0,4.1,3.7,4.3,3.9,4.86,12,True,Limited,False,Lot,False,"Amazing coffee, perfectly brewed. Great customer service. Modern and clean."
203,Bean There,456 Elm Ave,Boston,Cambridge,2025-07-17,R5290,4.4,4.3,5,4.4,2.6,3.88,14,True,Plenty,False,Valet,False,"Coffee tasted burnt. Friendly staff, quick service. Needs better lighting."
204,Bean There,456 Elm Ave,Boston,Cambridge,2025-09-11,R9400,4.2,3.8,4.5,5,3.8,3.38,2,True,None,False,Valet,False,"Excellent pour-over. Friendly staff, quick service. Needs better lighting."
205,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-20,R8905,4.5,4.6,4.5,5,3.5,2.98,4,True,Plenty,False,Street,True,"Amazing coffee, perfectly brewed. Long wait but worth it. Modern and clean."
206,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-14,R9149,4.2,4.5,4.3,4.0,3.5,5.85,3,False,None,True,Lot,True,"Great espresso, smooth and rich. Baristas are amazing. Cozy atmosphere, perfect for working."
207,Bean There,456 Elm Ave,Boston,Cambridge,2025-07-02,R4513,4.5,4.6,4.8,4.2,3.3,5.18,8,True,Limited,False,Lot,True,"Amazing coffee, perfectly brewed. Great customer service. Cozy atmosphere, perfect for working."
208,Bean There,456 Elm Ave,Boston,Cambridge,2025-10-08,R6650,4.2,4.7,4.1,4.0,3.4,4.74,13,True,Limited,True,Lot,True,"Coffee tasted burnt. Long wait but worth it. Too noisy, hard to concentrate."
209,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-11,R1448,4.7,5,4.6,5,3.4,4.93,9,True,Limited,True,Lot,False,"Decent coffee, could be better. Long wait but worth it. Too noisy, hard to concentrate."
210,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-05,R2095,4.8,5,4.9,4.7,4.0,5.49,11,False,None,False,Lot,False,"Best latte in the city. Baristas are amazing. Too noisy, hard to concentrate."
211,Bean There,456 Elm Ave,Boston,Cambridge,2025-06-02,R8019,4.5,4.6,4.8,4.2,3.3,3.82,9,True,Limited,True,Street,False,Excellent pour-over. Staff seemed rushed. Modern and clean.
212,Bean There,456 Elm Ave,Boston,Cambridge,2025-11-14,R5124,4.2,4.6,3.9,4.7,2.6,3.02,5,True,Limited,False,Valet,True,Best latte in the city. Long wait but worth it. Needs better lighting.
213,Bean There,456 Elm Ave,Boston,Cambridge,2025-06-27,R5952,4.3,4.3,4.7,4.3,3.6,5.6,7,True,Limited,True,Street,True,"Amazing coffee, perfectly brewed. Staff was helpful and knowledgeable. Beautiful space, great vibes."
214,Bean There,456 Elm Ave,Boston,Cambridge,2025-10-09,R9636,4.8,5,5,4.7,3.5,2.94,3,False,None,True,Valet,False,"Coffee was okay, nothing special. Great customer service. Crowded but welcoming."
215,Bean There,456 Elm Ave,Boston,Cambridge,2025-09-24,R7581,4.2,3.9,4.6,4.9,3.1,5.4,7,False,None,True,Valet,False,"Excellent pour-over. Great customer service. Cozy atmosphere, perfect for working."
216,Bean There,456 Elm Ave,Boston,Cambridge,2025-09-07,R9648,4.6,4.8,4.9,4.2,3.7,4.09,4,True,Plenty,False,None,False,"Best latte in the city. Friendly staff, quick service. Modern and clean."
217,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-14,R5306,4.4,3.9,4.8,5,4.0,4.02,13,True,Plenty,False,None,True,"Amazing coffee, perfectly brewed. Staff seemed rushed. Needs better lighting."
218,Bean There,456 Elm Ave,Boston,Cambridge,2025-06-13,R6364,4.7,5,4.9,4.4,3.3,4.34,3,False,None,False,Street,True,"Excellent pour-over. Friendly staff, quick service. Quiet and peaceful."
219,Bean There,456 Elm Ave,Boston,Cambridge,2025-09-15,R1500,4.5,5,4.1,5,3.0,5.3,13,False,Plenty,True,None,True,"Best latte in the city. Staff seemed rushed. Beautiful space, great vibes."
220,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-15,R2775,4.6,5,4.2,5,3.1,5.43,7,True,Limited,False,Lot,False,"Amazing coffee, perfectly brewed. Great customer service. Needs better lighting."
221,Bean There,456 Elm Ave,Boston,Cambridge,2025-05-26,R2731,4.6,5,4.3,4.4,4.1,2.89,9,True,Limited,True,Street,True,Coffee tasted burnt. Long wait but worth it. Modern and clean.
222,Bean There,456 Elm Ave,Boston,Cambridge,2025-10-04,R8475,4.4,4.6,4.1,5,3.5,5.8,7,True,None,True,None,False,"Great espresso, smooth and rich. Long wait but worth it. Too noisy, hard to concentrate."
223,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-26,R2508,4.6,5,4.4,5,3.1,5.63,7,True,None,False,None,False,"Decent coffee, could be better. Friendly staff, quick service. Modern and clean."
224,Bean There,456 Elm Ave,Boston,Cambridge,2025-07-13,R8643,4.4,5,3.8,5,2.8,5.11,8,True,Plenty,False,Street,True,Best latte in the city. Great customer service. Quiet and peaceful.
225,Bean There,456 Elm Ave,Boston,Cambridge,2025-09-05,R3861,4.6,5,4.3,4.9,3.1,3.31,5,False,Limited,True,Street,True,Best latte in the city. Great customer service. Crowded but welcoming.
226,Bean There,456 Elm Ave,Boston,Cambridge,2025-08-31,R2690,4.1,4.0,3.9,4.7,3.9,5.97,13,True,Limited,False,None,True,Coffee tasted burnt. Staff seemed rushed. Needs better lighting.
227,Bean There,456 Elm Ave,Boston,Cambridge,2025-09-16,R9977,4.3,4.9,3.6,4.7,3.0,3.56,6,False,None,False,Street,True,"Best latte in the city. Staff seemed rushed. Cozy atmosphere, perfect for working."
